Time,GPS Speed
87.15,0.0811
87.2,0.0625
87.25,0.058
87.3,0.0766
87.35,0.0783
87.4,0.0522
87.45,0.0428
87.5,0.0608
87.55,0.068
87.6,0.0574
87.65,0.0412
87.7,0.0158
87.75,0
87.8,0
87.85,0
87.9,0
87.95,0
88,0
88.05,0.0256
88.1,0.0929
88.15,0.1228
88.2,0.0914
88.25,0.0736
88.3,0.0779
88.35,0.082
88.4,0.0858
88.45,0.0919
88.5,0.1019
88.55,0.0993
88.6,0.0765
88.65,0.0658
88.7,0.0749
88.75,0.0805
88.8,0.0805
88.85,0.072
88.9,0.0498
88.95,0.0459
89,0.072
89.05,0.0714
89.1,0.0273
89.15,0
89.2,0
89.25,0
89.3,0
89.35,0
89.4,0
89.45,0
89.5,0
89.55,0.0282
89.6,0.1024
89.65,0.1321
89.7,0.089
89.75,0.0624
89.8,0.0624
89.85,0.0658
89.9,0.0749
89.95,0.0846
90,0.0952
90.05,0.0992
90.1,0.0924
90.15,0.0783
90.2,0.0522
90.25,0.0459
90.3,0.072
90.35,0.0714
90.4,0.0273
90.45,0
90.5,0
90.55,0
90.6,0
90.65,0
90.7,0
90.75,0.0068
90.8,0.0248
90.85,0.0548
90.9,0.1041
90.95,0.1259
91,0.1026
91.05,0.0783
91.1,0.0522
91.15,0.036
91.2,0.036
91.25,0.0292
91.3,0.0112
91.35,0.0097
91.4,0.0351
91.45,0.0412
91.5,0.0158
91.55,0
91.6,0
91.65,0
91.7,0
91.75,0
91.8,0
91.85,0.0097
91.9,0.0351
91.95,0.0606
92,0.086
92.05,0.0893
92.1,0.0564
92.15,0.0582
92.2,0.1165
92.25,0.1605
92.3,0.1811
92.35,0.1667
92.4,0.0952
92.45,0.0481
92.5,0.0406
92.55,0.0388
92.6,0.0463
92.65,0.0618
92.7,0.0903
92.75,0.0972
92.8,0.0686
92.85,0.0481
92.9,0.0406
92.95,0.0388
93,0.0463
93.05,0.0412
93.1,0.0158
93.15,0
93.2,0
93.25,0
93.3,0
93.35,0.0097
93.4,0.0351
93.45,0.0481
93.5,0.0406
93.55,0.0445
93.6,0.0667
93.65,0.0652
93.7,0.025
93.75,0
93.8,0
93.85,0
93.9,0
93.95,0.0247
94,0.0896
94.05,0.1245
94.1,0.1105
94.15,0.0943
94.2,0.0746
94.25,0.0624
94.3,0.0624
94.35,0.0673
94.4,0.0802
94.45,0.0811
94.5,0.0625
94.55,0.058
94.6,0.0766
94.65,0.0867
94.7,0.0829
94.75,0.082
94.8,0.0858
94.85,0.0811
94.9,0.0625
94.95,0.0509
95,0.0509
95.05,0.0565
95.1,0.0713
95.15,0.0749
95.2,0.0601
95.25,0.0509
95.3,0.0509
95.35,0.0412
95.4,0.0158
95.45,0
95.5,0
95.55,0
95.6,0
95.65,0
95.7,0
95.75,0
95.8,0
95.85,0.0068
95.9,0.0248
95.95,0.0459
96,0.072
96.05,0.0714
96.1,0.0273
96.15,0.0097
96.2,0.0351
96.25,0.058
96.3,0.0766
96.35,0.0882
96.4,0.0882
96.45,0.0941
96.5,0.1097
96.55,0.1064
96.6,0.0721
96.65,0.0412
96.7,0.0158
96.75,0.0068
96.8,0.0248
96.85,0.0292
96.9,0.0112
96.95,0
97,0
97.05,0.0097
97.1,0.0351
97.15,0.0509
97.2,0.0509
97.25,0.0531
97.3,0.0588
97.35,0.0573
97.4,0.0442
97.45,0.0497
97.5,0.0857
97.55,0.0972
97.6,0.0686
97.65,0.0481
97.7,0.0406
97.75,0.0388
97.8,0.0463
97.85,0.0412
97.9,0.0158
97.95,0
98,0
98.05,0
98.1,0
98.15,0
98.2,0
98.25,0
98.3,0
98.35,0
98.4,0
98.45,0
98.5,0
98.55,0
98.6,0
98.65,0.0068
98.7,0.0248
98.75,0.0548
98.8,0.1041
98.85,0.1244
98.9,0.0973
98.95,0.0857
99,0.0995
99.05,0.0993
99.1,0.0765
99.15,0.0752
99.2,0.1089
99.25,0.1257
99.3,0.1148
99.35,0.0972
99.4,0.0686
99.45,0.058
99.5,0.0766
99.55,0.0833
99.6,0.0704
99.65,0.0673
99.7,0.0802
99.75,0.0811
99.8,0.0625
99.85,0.0531
99.9,0.0588
99.95,0.0602
100,0.0545
100.05,0.0531
100.1,0.0588
100.15,0.0673
100.2,0.0802
100.25,0.0882
100.3,0.0882
100.35,0.0833
100.4,0.0704
100.45,0.0573
100.5,0.0442
100.55,0.0292
100.6,0.0112
100.65,0
100.7,0
100.75,0
100.8,0
100.85,0
100.9,0
100.95,0
101,0
101.05,0
101.1,0
101.15,0
101.2,0
101.25,0
101.3,0
101.35,0.0247
101.4,0.0896
101.45,0.117
101.5,0.0833
101.55,0.0624
101.6,0.0624
101.65,0.0602
101.7,0.0545
101.75,0.0509
101.8,0.0509
101.85,0.0412
101.9,0.0158
101.95,0
102,0
102.05,0
102.1,0
102.15,0
102.2,0
102.25,0
102.3,0
102.35,0
102.4,0
102.45,0
102.5,0
102.55,0
102.6,0
102.65,0
102.7,0
102.75,0
102.8,0
102.85,0
102.9,0
102.95,0
103,0
103.05,0.0097
103.1,0.0351
103.15,0.0618
103.2,0.0903
103.25,0.1112
103.3,0.1195
103.35,0.1215
103.4,0.1132
103.45,0.0972
103.5,0.0686
103.55,0.0412
103.6,0.0158
103.65,0
103.7,0
103.75,0
103.8,0
103.85,0
103.9,0
103.95,0
104,0
104.05,0
104.1,0
104.15,0
104.2,0
104.25,0
104.3,0
104.35,0
104.4,0
104.45,0
104.5,0
104.55,0
104.6,0
104.65,0
104.7,0
104.75,0
104.8,0
104.85,0
104.9,0
104.95,0
105,0
105.05,0
105.1,0
105.15,0
105.2,0
105.25,0
105.3,0
105.35,0.0097
105.4,0.0351
105.45,0.0481
105.5,0.0406
105.55,0.0538
105.6,0.1007
105.65,0.1245
105.7,0.1105
105.75,0.0992
105.8,0.0924
105.85,0.0811
105.9,0.0625
105.95,0.0509
106,0.0509
106.05,0.0509
106.1,0.0509
106.15,0.0509
106.2,0.0509
106.25,0.0412
106.3,0.0158
106.35,0
106.4,0
106.45,0
106.5,0
106.55,0
106.6,0
106.65,0
106.7,0
106.75,0
106.8,0
106.85,0
106.9,0
106.95,0
107,0
107.05,0
107.1,0
107.15,0
107.2,0
107.25,0
107.3,0
107.35,0
107.4,0
107.45,0
107.5,0
107.55,0
107.6,0
107.65,0
107.7,0
107.75,0
107.8,0
107.85,0
107.9,0
107.95,0.0137
108,0.0497
108.05,0.0897
108.1,0.1362
108.15,0.1504
108.2,0.112
108.25,0.0919
108.3,0.1019
108.35,0.1112
108.4,0.1195
108.45,0.1215
108.5,0.1132
108.55,0.1042
108.6,0.0943
108.65,0.0851
108.7,0.077
108.75,0.0652
108.8,0.0472
108.85,0.0508
108.9,0.0897
108.95,0.1075
109,0.0908
109.05,0.0846
109.1,0.0952
109.15,0.1041
109.2,0.1101
109.25,0.1041
109.3,0.0783
109.35,0.0658
109.4,0.0749
109.45,0.082
109.5,0.0858
109.55,0.0882
109.6,0.0882
109.65,0.0867
109.7,0.0829
109.75,0.072
109.8,0.0498
109.85,0.036
109.9,0.036
109.95,0.041
110,0.0542
110.05,0.0505
110.1,0.0193
110.15,0.0256
110.2,0.0929
110.25,0.1091
110.3,0.0418
110.35,0.0118
110.4,0.043
110.45,0.0624
110.5,0.0624
110.55,0.0721
110.6,0.0979
110.65,0.0991
110.7,0.0601
110.75,0.0388
110.8,0.0463
110.85,0.0565
110.9,0.0713
110.95,0.0652
111,0.025
111.05,0
111.1,0
111.15,0.0168
111.2,0.0608
111.25,0.0961
111.3,0.1169
111.35,0.117
111.4,0.0833
111.45,0.0602
111.5,0.0545
111.55,0.0549
111.6,0.0655
111.65,0.0583
111.7,0.0223
111.75,0
111.8,0
111.85,0.0097
111.9,0.0351
111.95,0.0817
112,0.1627
112.05,0.193
112.1,0.1405
112.15,0.0972
112.2,0.0686
112.25,0.0659
112.3,0.1053
112.35,0.1307
112.4,0.1332
112.45,0.1501
112.5,0.1908
112.55,0.2092
112.6,0.1912
112.65,0.1595
112.7,0.1055
112.75,0.0652
112.8,0.0472
112.85,0.0428
112.9,0.0608
112.95,0.068
113,0.0574
113.05,0.0509
113.1,0.0509
113.15,0.0412
113.2,0.0158
113.25,0
113.3,0
113.35,0
113.4,0
113.45,0
113.5,0
113.55,0
113.6,0
113.65,0
113.7,0
113.75,0
113.8,0
113.85,0
113.9,0
113.95,0
114,0
114.05,0
114.1,0
114.15,0
114.2,0
114.25,0
114.3,0
114.35,0.0097
114.4,0.0351
114.45,0.0481
114.5,0.0406
114.55,0.0597
114.6,0.1222
114.65,0.1401
114.7,0.085
114.75,0.0565
114.8,0.0713
114.85,0.0749
114.9,0.0601
114.95,0.0565
115,0.0713
115.05,0.0805
115.1,0.0805
115.15,0.082
115.2,0.0858
115.25,0.0714
115.3,0.0273
115.35,0.0153
115.4,0.0555
115.45,0.0857
115.5,0.0995
115.55,0.0993
115.6,0.0765
115.65,0.0573
115.7,0.0442
115.75,0.0485
115.8,0.0814
115.85,0.0943
115.9,0.0746
115.95,0.0624
116,0.0624
116.05,0.0602
116.1,0.0545
116.15,0.0481
116.2,0.0406
116.25,0.036
116.3,0.036
116.35,0.0428
116.4,0.0608
116.45,0.0583
116.5,0.0223
116.55,0
116.6,0
116.65,0
116.7,0
116.75,0
116.8,0
116.85,0
116.9,0
116.95,0
117,0
117.05,0
117.1,0
117.15,0
117.2,0
117.25,0
117.3,0
117.35,0.0153
117.4,0.0555
117.45,0.0789
117.5,0.0746
117.55,0.0652
117.6,0.0472
117.65,0.0445
117.7,0.0667
117.75,0.082
117.8,0.0858
117.85,0.0931
117.9,0.1059
117.95,0.0991
118,0.0601
118.05,0.0388
118.1,0.0463
118.15,0.0481
118.2,0.0406
118.25,0.0292
118.3,0.0112
118.35,0
118.4,0
118.45,0
118.5,0
118.55,0
118.6,0
118.65,0
118.7,0
118.75,0
118.8,0
118.85,0
118.9,0
118.95,0
119,0
119.05,0
119.1,0
119.15,0
119.2,0
119.25,0.0227
119.3,0.0824
119.35,0.1273
119.4,0.1481
119.45,0.1498
119.5,0.1202
119.55,0.0943
119.6,0.0746
119.65,0.0721
119.7,0.0979
119.75,0.1019
119.8,0.0704
119.85,0.0668
119.9,0.1087
119.95,0.1259
120,0.1026
120.05,0.0714
120.1,0.0273
120.15,0.0097
120.2,0.0351
120.25,0.0412
120.3,0.0158
120.35,0
120.4,0
120.45,0
120.5,0
120.55,0
120.6,0
120.65,0
120.7,0
120.75,0
120.8,0
120.85,0
120.9,0
120.95,0
121,0
121.05,0
121.1,0
121.15,0
121.2,0
121.25,0
121.3,0
121.35,0
121.4,0
121.45,0
121.5,0
121.55,0
121.6,0
121.65,0
121.7,0
121.75,0
121.8,0
121.85,0
121.9,0
121.95,0
122,0
122.05,0
122.1,0
122.15,0
122.2,0
122.25,0
122.3,0
122.35,0.0097
122.4,0.0351
122.45,0.0481
122.5,0.0406
122.55,0.036
122.6,0.036
122.65,0.036
122.7,0.036
122.75,0.0292
122.8,0.0112
122.85,0
122.9,0
122.95,0
123,0
123.05,0
123.1,0
123.15,0.0153
123.2,0.0555
123.25,0.0879
123.3,0.1073
123.35,0.0967
123.4,0.037
123.45,0.0097
123.5,0.0351
123.55,0.058
123.6,0.0766
123.65,0.0833
123.7,0.0704
123.75,0.0658
123.8,0.0749
123.85,0.0868
123.9,0.1035
123.95,0.109
124,0.0961
124.05,0.0833
124.1,0.0704
124.15,0.0573
124.2,0.0442
124.25,0.0428
124.3,0.0608
124.35,0.068
124.4,0.0574
124.45,0.0531
124.5,0.0588
124.55,0.0673
124.6,0.0802
124.65,0.0851
124.7,0.077
124.75,0.068
124.8,0.0574
124.85,0.0481
124.9,0.0406
124.95,0.041
125,0.0542
125.05,0.0642
125.1,0.069
125.15,0.0652
125.2,0.0472
125.25,0.036
125.3,0.036
125.35,0.0292
125.4,0.0112
125.45,0
125.5,0
125.55,0
125.6,0
125.65,0
125.7,0
125.75,0.0068
125.8,0.0248
125.85,0.0428
125.9,0.0608
125.95,0.0788
126,0.0968
126.05,0.1112
126.1,0.1195
126.15,0.1163
126.2,0.0942
126.25,0.095
126.3,0.1332
126.35,0.1439
126.4,0.1095
126.45,0.0783
126.5,0.0522
126.55,0.0388
126.6,0.0463
126.65,0.0412
126.7,0.0158
126.75,0
126.8,0
126.85,0
126.9,0
126.95,0
127,0
127.05,0
127.1,0
127.15,0
127.2,0
127.25,0
127.3,0
127.35,0.0097
127.4,0.0351
127.45,0.0761
127.5,0.1424
127.55,0.1743
127.6,0.1498
127.65,0.1188
127.7,0.0769
127.75,0.0481
127.8,0.0406
127.85,0.036
127.9,0.036
127.95,0.0497
128,0.0857
128.05,0.1157
128.1,0.1359
128.15,0.1202
128.2,0.046
128.25,0.0068
128.3,0.0248
128.35,0.0445
128.4,0.0667
128.45,0.0749
128.5,0.0601
128.55,0.0481
128.6,0.0406
128.65,0.0292
128.7,0.0112
128.75,0
128.8,0
128.85,0.0205
128.9,0.0745
128.95,0.108
129,0.108
129.05,0.0943
129.1,0.0583
129.15,0.0445
129.2,0.0667
129.25,0.0749
129.3,0.0601
129.35,0.0565
129.4,0.0713
129.45,0.0749
129.5,0.0601
129.55,0.0531
129.6,0.0588
129.65,0.0673
129.7,0.0802
129.75,0.0783
129.8,0.0522
129.85,0.0388
129.9,0.0463
129.95,0.0606
130,0.086
130.05,0.0922
130.1,0.0667
130.15,0.0531
130.2,0.0588
130.25,0.0602
130.3,0.0545
130.35,0.058
130.4,0.0766
130.45,0.0908
130.5,0.0976
130.55,0.0893
130.6,0.0564
130.65,0.0388
130.7,0.0463
130.75,0.0412
130.8,0.0158
130.85,0.0068
130.9,0.0248
130.95,0.0292
131,0.0112
131.05,0
131.1,0
131.15,0
131.2,0
131.25,0
131.3,0
131.35,0
131.4,0
131.45,0.0168
131.5,0.0608
131.55,0.0867
131.6,0.0829
131.65,0.0749
131.7,0.0601
131.75,0.0509
131.8,0.0509
131.85,0.0565
131.9,0.0713
131.95,0.0899
132,0.1145
132.05,0.1148
132.1,0.0754
132.15,0.0639
132.2,0.0982
132.25,0.112
132.3,0.0926
132.35,0.082
132.4,0.0858
132.45,0.0811
132.5,0.0625
132.55,0.0412
132.6,0.0158
132.65,0.0153
132.7,0.0555
132.75,0.072
132.8,0.0498
132.85,0.0459
132.9,0.072
132.95,0.0811
133,0.0625
133.05,0.0509
133.1,0.0509
133.15,0.0481
133.2,0.0406
133.25,0.0497
133.3,0.0857
133.35,0.1102
133.4,0.1159
133.45,0.112
133.5,0.0926
133.55,0.072
133.6,0.0498
133.65,0.0388
133.7,0.0463
133.75,0.0481
133.8,0.0406
133.85,0.036
133.9,0.036
133.95,0.0292
134,0.0112
134.05,0
134.1,0
134.15,0
134.2,0
134.25,0
134.3,0
134.35,0
134.4,0
134.45,0
134.5,0
134.55,0
134.6,0
134.65,0.0097
134.7,0.0351
134.75,0.0509
134.8,0.0509
134.85,0.0509
134.9,0.0509
134.95,0.0481
135,0.0406
135.05,0.0388
135.1,0.0463
135.15,0.0412
135.2,0.0158
135.25,0
135.3,0
135.35,0
135.4,0
135.45,0.0068
135.5,0.0248
135.55,0.036
135.6,0.036
135.65,0.0388
135.7,0.0463
135.75,0.0412
135.8,0.0158
135.85,0
135.9,0
135.95,0
136,0
136.05,0
136.1,0
136.15,0
136.2,0
136.25,0
136.3,0
136.35,0
136.4,0
136.45,0.0118
136.5,0.043
136.55,0.0673
136.6,0.0802
136.65,0.0783
136.7,0.0522
136.75,0.036
136.8,0.036
136.85,0.0388
136.9,0.0463
136.95,0.0412
137,0.0158
137.05,0
137.1,0
137.15,0
137.2,0
137.25,0
137.3,0
137.35,0
137.4,0
137.45,0
137.5,0
137.55,0
137.6,0
137.65,0
137.7,0
137.75,0
137.8,0
137.85,0
137.9,0
137.95,0
138,0
138.05,0
138.1,0
138.15,0.0313
138.2,0.1138
138.25,0.1455
138.3,0.0942
138.35,0.0642
138.4,0.069
138.45,0.0788
138.5,0.0968
138.55,0.0972
138.6,0.0686
138.65,0.0649
138.7,0.1018
138.75,0.1178
138.8,0.0995
138.85,0.0867
138.9,0.0829
138.95,0.082
139,0.0858
139.05,0.0867
139.1,0.0829
139.15,0.082
139.2,0.0858
139.25,0.0811
139.3,0.0625
139.35,0.0565
139.4,0.0713
139.45,0.0879
139.5,0.1073
139.55,0.112
139.6,0.0926
139.65,0.0749
139.7,0.0601
139.75,0.0531
139.8,0.0588
139.85,0.0742
139.9,0.1054
139.95,0.1163
140,0.0942
140.05,0.0857
140.1,0.0995
140.15,0.0943
140.2,0.0583
140.25,0.036
140.3,0.036
140.35,0.036
140.4,0.036
140.45,0.0459
140.5,0.072
140.55,0.0811
140.6,0.0625
140.65,0.0565
140.7,0.0713
140.75,0.082
140.8,0.0858
140.85,0.1028
140.9,0.1412
140.95,0.153
141,0.1214
141.05,0.0943
141.1,0.0746
141.15,0.0573
141.2,0.0442
141.25,0.0445
141.3,0.0667
141.35,0.072
141.4,0.0498
141.45,0.0485
141.5,0.0814
141.55,0.1081
141.6,0.1245
141.65,0.1296
141.7,0.1163
141.75,0.1028
141.8,0.089
141.85,0.0771
141.9,0.068
141.95,0.0573
142,0.0442
142.05,0.0445
142.1,0.0667
142.15,0.082
142.2,0.0858
142.25,0.0867
142.3,0.0829
142.35,0.0749
142.4,0.0601
142.45,0.0565
142.5,0.0713
142.55,0.0652
142.6,0.025
142.65,0
142.7,0
142.75,0
142.8,0
142.85,0.0068
142.9,0.0248
142.95,0.0388
143,0.0463
143.05,0.0509
143.1,0.0509
143.15,0.0412
143.2,0.0158
143.25,0.0097
143.3,0.0351
143.35,0.0618
143.4,0.0903
143.45,0.1102
143.5,0.1159
143.55,0.1223
143.6,0.13
143.65,0.1296
143.7,0.1163
143.75,0.1028
143.8,0.089
143.85,0.072
143.9,0.0498
143.95,0.0445
144,0.0667
144.05,0.072
144.1,0.0498
144.15,0.0459
144.2,0.072
144.25,0.0833
144.3,0.0704
144.35,0.0602
144.4,0.0545
144.45,0.0565
144.5,0.0713
144.55,0.072
144.6,0.0498
144.65,0.0445
144.7,0.0667
144.75,0.0749
144.8,0.0601
144.85,0.0531
144.9,0.0588
144.95,0.0673
145,0.0802
145.05,0.0882
145.1,0.0882
145.15,0.0931
145.2,0.1059
145.25,0.1169
145.3,0.1249
145.35,0.1188
145.4,0.0899
145.45,0.0652
145.5,0.0472
145.55,0.0445
145.6,0.0667
145.65,0.0908
145.7,0.1179
145.75,0.1318
145.8,0.1241
145.85,0.1064
145.9,0.0721
145.95,0.0531
146,0.0588
146.05,0.0573
146.1,0.0442
146.15,0.041
146.2,0.0542
146.25,0.0505
146.3,0.0193
146.35,0.0118
146.4,0.043
146.45,0.0602
146.5,0.0545
146.55,0.0565
146.6,0.0713
146.65,0.0652
146.7,0.025
146.75,0.0153
146.8,0.0555
146.85,0.0749
146.9,0.0601
146.95,0.0412
147,0.0158
147.05,0
147.1,0
147.15,0
147.2,0
147.25,0
147.3,0
147.35,0.0097
147.4,0.0351
147.45,0.0481
147.5,0.0406
147.55,0.0445
147.6,0.0667
147.65,0.072
147.7,0.0498
147.75,0.0445
147.8,0.0667
147.85,0.0771
147.9,0.068
147.95,0.071
148,0.0938
148.05,0.108
148.1,0.108
148.15,0.0943
148.2,0.0583
148.25,0.0445
148.3,0.0667
148.35,0.0846
148.4,0.0952
148.45,0.0978
148.5,0.0871
148.55,0.0771
148.6,0.068
148.65,0.0624
148.7,0.0624
148.75,0.0658
148.8,0.0749
148.85,0.082
148.9,0.0858
148.95,0.0882
149,0.0882
149.05,0.0882
149.1,0.0882
149.15,0.0867
149.2,0.0829
149.25,0.082
149.3,0.0858
149.35,0.0783
149.4,0.0522
149.45,0.0485
149.5,0.0814
149.55,0.0922
149.6,0.0667
149.65,0.0565
149.7,0.0713
149.75,0.072
149.8,0.0498
149.85,0.041
149.9,0.0542
149.95,0.0699
150,0.0896
150.05,0.0922
150.1,0.0667
150.15,0.0509
150.2,0.0509
150.25,0.0509
150.3,0.0509
150.35,0.0481
150.4,0.0406
150.45,0.0445
150.5,0.0667
150.55,0.0805
150.6,0.0805
150.65,0.0652
150.7,0.025
150.75,0
150.8,0
150.85,0
150.9,0
150.95,0
151,0
151.05,0.0153
151.1,0.0555
151.15,0.0749
151.2,0.0601
151.25,0.0509
151.3,0.0509
151.35,0.0606
151.4,0.086
151.45,0.0825
151.5,0.0316
151.55,0.0153
151.6,0.0555
151.65,0.082
151.7,0.0858
151.75,0.0882
151.8,0.0882
151.85,0.0851
151.9,0.077
151.95,0.0652
152,0.0472
152.05,0.0459
152.1,0.072
152.15,0.0919
152.2,0.1019
152.25,0.0993
152.3,0.0765
152.35,0.0602
152.4,0.0545
152.45,0.0509
152.5,0.0509
152.55,0.0531
152.6,0.0588
152.65,0.0602
152.7,0.0545
152.75,0.0509
152.8,0.0509
152.85,0.0481
152.9,0.0406
152.95,0.0497
153,0.0857
153.05,0.0943
153.1,0.0583
153.15,0.0459
153.2,0.072
153.25,0.0961
153.3,0.1169
153.35,0.1219
153.4,0.1011
153.45,0.0811
153.5,0.0625
153.55,0.0509
153.6,0.0509
153.65,0.0481
153.7,0.0406
153.75,0.0459
153.8,0.072
153.85,0.0908
153.9,0.0976
153.95,0.0978
154,0.0871
154.05,0.0749
154.1,0.0601
154.15,0.0606
154.2,0.086
154.25,0.0962
154.3,0.0812
154.35,0.0839
154.4,0.1153
154.45,0.1259
154.5,0.1026
154.55,0.0882
154.6,0.0882
154.65,0.0833
154.7,0.0704
154.75,0.0505
154.8,0.0193
154.85,0.0227
154.9,0.0824
154.95,0.1214
155,0.1266
155.05,0.1051
155.1,0.0402
155.15,0.0168
155.2,0.0608
155.25,0.0833
155.3,0.0704
155.35,0.0658
155.4,0.0749
155.45,0.072
155.5,0.0498
155.55,0.036
155.6,0.036
155.65,0.0388
155.7,0.0463
155.75,0.0412
155.8,0.0158
155.85,0
155.9,0
155.95,0
156,0
156.05,0
156.1,0
156.15,0.0068
156.2,0.0248
156.25,0.0292
156.3,0.0112
156.35,0.0247
156.4,0.0896
156.45,0.112
156.5,0.0651
156.55,0.0388
156.6,0.0463
156.65,0.0509
156.7,0.0509
156.75,0.0509
156.8,0.0509
156.85,0.0509
156.9,0.0509
156.95,0.058
157,0.0766
157.05,0.0811
157.1,0.0625
157.15,0.0509
157.2,0.0509
157.25,0.0481
157.3,0.0406
157.35,0.0292
157.4,0.0112
157.45,0
157.5,0
157.55,0
157.6,0
157.65,0
157.7,0
157.75,0
157.8,0
157.85,0
157.9,0
157.95,0
158,0
158.05,0
158.1,0
158.15,0
158.2,0
158.25,0
158.3,0
158.35,0
158.4,0
158.45,0.0097
158.5,0.0351
158.55,0.058
158.6,0.0766
158.65,0.0783
158.7,0.0522
158.75,0.0459
158.8,0.072
158.85,0.0811
158.9,0.0625
158.95,0.0509
159,0.0509
159.05,0.0565
159.1,0.0713
159.15,0.0652
159.2,0.025
159.25,0
159.3,0
159.35,0
159.4,0
159.45,0
159.5,0
159.55,0
159.6,0
159.65,0
159.7,0
159.75,0
159.8,0
159.85,0
159.9,0
159.95,0.0068
160,0.0248
160.05,0.0582
160.1,0.1165
160.15,0.1306
160.2,0.0722
160.25,0.0388
160.3,0.0463
160.35,0.0481
160.4,0.0406
160.45,0.0292
160.5,0.0112
160.55,0
160.6,0
160.65,0
160.7,0
160.75,0
160.8,0
160.85,0.0193
160.9,0.0703
160.95,0.1123
161,0.1398
161.05,0.1465
161.1,0.1189
161.15,0.0893
161.2,0.0564
161.25,0.0485
161.3,0.0814
161.35,0.1018
161.4,0.1018
161.45,0.0978
161.5,0.0871
161.55,0.0749
161.6,0.0601
161.65,0.0509
161.7,0.0509
161.75,0.0565
161.8,0.0713
161.85,0.082
161.9,0.0858
161.95,0.0714
162,0.0273
162.05,0.0193
162.1,0.0703
162.15,0.1071
162.2,0.1211
162.25,0.112
162.3,0.0651
162.35,0.0548
162.4,0.1041
162.45,0.1159
162.5,0.0666
162.55,0.0388
162.6,0.0463
162.65,0.0509
162.7,0.0509
162.75,0.0412
162.8,0.0158
162.85,0
162.9,0
162.95,0.0256
163,0.0929
163.05,0.121
163.1,0.0848
163.15,0.0761
163.2,0.1123
163.25,0.1318
163.3,0.1241
163.35,0.1161
163.4,0.1073
163.45,0.0922
163.5,0.0667
163.55,0.058
163.6,0.0766
163.65,0.0833
163.7,0.0704
163.75,0.0573
163.8,0.0442
163.85,0.0497
163.9,0.0857
163.95,0.0943
164,0.0583
164.05,0.0388
164.1,0.0463
164.15,0.0481
164.2,0.0406
164.25,0.0388
164.3,0.0463
164.35,0.0531
164.4,0.0588
164.45,0.0761
164.5,0.1123
164.55,0.1159
164.6,0.0666
164.65,0.036
164.7,0.036
164.75,0.0292
164.8,0.0112
164.85,0
164.9,0
164.95,0
165,0
165.05,0
165.1,0
165.15,0
165.2,0
165.25,0
165.3,0
165.35,0.0256
165.4,0.0929
165.45,0.1159
165.5,0.0666
165.55,0.0388
165.6,0.0463
165.65,0.0639
165.7,0.0982
165.75,0.112
165.8,0.0926
165.85,0.0805
165.9,0.0805
165.95,0.0652
166,0.025
166.05,0.0247
166.1,0.0896
166.15,0.1268
166.2,0.1188
166.25,0.1041
166.3,0.0783
166.35,0.0573
166.4,0.0442
166.45,0.0388
166.5,0.0463
166.55,0.0549
166.6,0.0655
166.65,0.0583
166.7,0.0223
166.75,0
166.8,0
166.85,0
166.9,0
166.95,0
167,0
167.05,0
167.1,0
167.15,0
167.2,0
167.25,0
167.3,0
167.35,0
167.4,0
167.45,0.0118
167.5,0.043
167.55,0.071
167.6,0.0938
167.65,0.0943
167.7,0.0583
167.75,0.036
167.8,0.036
167.85,0.0518
167.9,0.0935
167.95,0.112
168,0.0926
168.05,0.0805
168.1,0.0805
168.15,0.0805
168.2,0.0805
168.25,0.0805
168.3,0.0805
168.35,0.072
168.4,0.0498
168.45,0.0388
168.5,0.0463
168.55,0.0481
168.6,0.0406
168.65,0.0388
168.7,0.0463
168.75,0.0412
168.8,0.0158
168.85,0
168.9,0
168.95,0
169,0
169.05,0.0068
169.1,0.0248
169.15,0.0445
169.2,0.0667
169.25,0.0771
169.3,0.068
169.35,0.0673
169.4,0.0802
169.45,0.097
169.5,0.1203
169.55,0.1159
169.6,0.0666
169.65,0.0445
169.7,0.0667
169.75,0.0771
169.8,0.068
169.85,0.0642
169.9,0.069
169.95,0.0702
170,0.0653
170.05,0.0658
170.1,0.0749
170.15,0.0879
170.2,0.1073
170.25,0.1135
170.3,0.0979
170.35,0.0867
170.4,0.0829
170.45,0.072
170.5,0.0498
170.55,0.0388
170.6,0.0463
170.65,0.0659
170.7,0.1053
170.75,0.117
170.8,0.0833
170.85,0.0573
170.9,0.0442
170.95,0.0388
171,0.0463
171.05,0.0509
171.1,0.0509
171.15,0.0565
171.2,0.0713
171.25,0.0652
171.3,0.025
171.35,0.0097
171.4,0.0351
171.45,0.0509
171.5,0.0509
171.55,0.0412
171.6,0.0158
171.65,0
171.7,0
171.75,0
171.8,0
171.85,0
171.9,0
171.95,0
172,0
172.05,0
172.1,0
172.15,0
172.2,0
172.25,0.0168
172.3,0.0608
172.35,0.0908
172.4,0.0976
172.45,0.1041
172.5,0.1101
172.55,0.0991
172.6,0.0601
172.65,0.0445
172.7,0.0667
172.75,0.072
172.8,0.0498
172.85,0.0445
172.9,0.0667
172.95,0.0805
173,0.0805
173.05,0.0749
173.1,0.0601
173.15,0.0481
173.2,0.0406
173.25,0.0388
173.3,0.0463
173.35,0.0412
173.4,0.0158
173.45,0
173.5,0
173.55,0
173.6,0
173.65,0
173.7,0
173.75,0
173.8,0
173.85,0
173.9,0
173.95,0
174,0
174.05,0
174.1,0
174.15,0
174.2,0
174.25,0
174.3,0
174.35,0
